,ABAIARA,ACARAPE,ACARAÚ,ACOPIARA,AIUABA,ALCÂNTARAS,ALTANEIRA,ALTO SANTO,AMONTADA,ANTONINA DO NORTE,APUIARÉS,AQUIRAZ,ARACATI,ARACOIABA,ARARENDÁ,ARARIPE,ARATUBA,ARNEIROZ,ASSARÉ,AURORA,BAIXIO,BANABUIÚ,BARBALHA,BARREIRA,BARRO,BARROQUINHA,BATURITÉ,BEBERIBE,BELA CRUZ,BOA VIAGEM,BREJO SANTO,CAMOCIM,CAMPOS SALES,CANINDÉ,CAPISTRANO,CARIDADE,CARIRÉ,CARIRIAÇU,CARIÚS,CARNAUBAL,CASCAVEL,CATARINA,CATUNDA,CAUCAIA,CEDRO,CHAVAL,CHORÓ,CHOROZINHO,COREAÚ,CRATEÚS,CRATO,CROATÁ,CRUZ,DEPUTADO IRAPUAN PINHEIRO,ERERÊ,EUSÉBIO,FARIAS BRITO,FORQUILHA,FORTALEZA,FORTIM,FRECHEIRINHA,GENERAL SAMPAIO,GRAÇA,GRANJA,GRANJEIRO,GROAÍRAS,GUAIÚBA,GUARACIABA DO NORTE,GUARAMIRANGA,HIDROLÂNDIA,HORIZONTE,IBARETAMA,IBIAPINA,IBICUITINGA,ICAPUÍ,ICÓ,IGUATU,INDEPENDÊNCIA,IPAPORANGA,IPAUMIRIM,IPU,IPUEIRAS,IRACEMA,IRAUÇUBA,ITAIÇABA,ITAITINGA,ITAPAGÉ,ITAPIPOCA,ITAPIÚNA,ITAREMA,ITATIRA,JAGUARETAMA,JAGUARIBARA,JAGUARIBE,JAGUARUANA,JARDIM,JATI,JIJOCA DE JERICOACOARA,JUAZEIRO DO NORTE,JUCÁS,LAVRAS DA MANGABEIRA,LIMOEIRO DO NORTE,MADALENA,MARACANAÚ,MARANGUAPE,MARCO,MARTINÓPOLE,MASSAPÊ,MAURITI,MERUOCA,MILAGRES,MILHÃ,MIRAÍMA,MISSÃO VELHA,MOMBAÇA,MONSENHOR TABOSA,MORADA NOVA,MORAÚJO,MORRINHOS,MUCAMBO,MULUNGU,NOVA OLINDA,NOVA RUSSAS,NOVO ORIENTE,OCARA,ORÓS,PACAJUS,PACATUBA,PACOTI,PACUJÁ,PALHANO,PALMÁCIA,PARACURU,PARAIPABA,PARAMBU,PARAMOTI,PEDRA BRANCA,PENAFORTE,PENTECOSTE,PEREIRO,PINDORETAMA,PIQUET CARNEIRO,PIRES FERREIRA,PORANGA,PORTEIRAS,POTENGI,POTIRETAMA,QUITERIANÓPOLIS,QUIXADÁ,QUIXELÔ,QUIXERAMOBIM,QUIXERÉ,REDENÇÃO,RERIUTABA,RUSSAS,SABOEIRO,SALITRE,SANTANA DO ACARAÚ,SANTANA DO CARIRI,SANTA QUITÉRIA,SÃO BENEDITO,SÃO GONÇALO DO AMARANTE,SÃO JOÃO DO JAGUARIBE,SÃO LUÍS DO CURU,SENADOR POMPEU,SENADOR SÁ,SOBRAL,SOLONÓPOLE,TABULEIRO DO NORTE,TAMBORIL,TARRAFAS,TAUÁ,TEJUÇUOCA,TIANGUÁ,TRAIRI,TURURU,UBAJARA,UMARI,UMIRIM,URUBURETAMA,URUOCA,VARJOTA,VÁRZEA ALEGRE,VIÇOSA DO CEARÁ
2013-10-31,61.215965,38.73172,22.033922,27.234903,36.09567,32.85573,51.60285,18.031492,15.034888,45.168972,15.184682,44.672447,16.290064,26.604443,28.828367,48.48385,21.8224,27.942593,51.60285,60.500565,48.425144,15.276915,58.02583,36.966293,58.691566,39.45376,26.604443,30.372583,21.522093,14.813432,57.463657,45.759407,46.760647,18.362186,21.8224,31.625458,29.137367,60.173164,50.47057,31.690947,37.213837,29.157341,10.336756,26.373188,42.62558,39.45376,18.450336,36.966293,49.21288,25.660547,55.907284,23.546503,21.522093,34.68642,25.390446,44.672447,56.359196,13.734551,19.667067,21.323812,49.21288,18.532318,63.940697,47.71151,60.173164,15.7822075,35.275654,31.690947,31.625458,26.048893,44.672447,20.685734,52.693066,16.627188,17.812307,37.23112,36.116932,9.702027,21.933111,48.425144,35.573082,23.546503,20.629366,8.397023,16.290064,44.672447,10.38281,9.390125,21.8224,22.033922,18.362186,16.130848,20.526648,22.088701,16.290064,58.02583,55.370663,29.581182,61.16967,37.399666,52.751507,14.459395,14.62723,35.275654,35.275654,11.360245,45.146805,32.85573,54.10816,32.85573,61.215965,21.030449,12.616555,61.16967,21.535881,13.089631,16.627188,45.478268,12.461374,63.940697,31.625458,51.60285,21.514061,23.033869,25.157629,36.278378,36.966293,44.672447,31.625458,63.940697,15.851568,38.73172,2.9924788,6.3434076,35.019207,19.653477,16.733822,55.370663,12.381684,23.595625,42.267735,16.219244,27.873104,23.088247,57.463657,47.60632,20.629366,33.93328,15.781347,36.278378,15.441071,16.756502,38.73172,29.137367,19.740732,34.77049,47.956413,17.40945,51.854935,13.405935,52.693066,2.9924788,17.187464,12.381684,17.526619,29.516424,13.734551,24.369652,14.459395,9.551861,44.878826,25.661678,18.532318,52.924145,-4.1732283,9.390125,52.924145,37.23112,10.38281,9.390125,45.146805,27.873104,55.48307,49.942684
2013-11-30,111.78731,61.45082,66.7282,49.253677,51.972633,75.7227,82.478134,46.486702,53.488247,64.832596,47.528694,64.557396,42.38707,55.345,74.532295,69.09598,50.094357,47.047268,82.478134,81.65997,75.31642,48.774857,102.10056,61.85929,101.0994,91.79731,55.345,53.539352,68.54156,36.489357,105.56677,113.8593,81.42029,43.493168,50.094357,55.939487,77.323746,87.97485,69.1949,86.70051,61.668587,47.395252,35.097965,53.425213,78.00625,91.79731,43.490364,61.85929,113.69765,69.296745,101.727585,74.48602,68.54156,62.94357,56.112377,64.557396,82.25517,63.48849,50.20907,41.509857,113.69765,56.015743,120.789154,120.45914,87.97485,63.54611,60.31379,86.70051,55.939487,64.24828,64.557396,51.74588,109.625145,52.653873,38.13178,62.089355,65.95113,42.44947,69.1722,75.31642,97.92858,74.48602,51.535748,47.17816,42.38707,64.557396,31.39696,36.88295,50.094357,66.7282,43.493168,44.26766,44.29241,53.848495,42.38707,102.10056,91.23668,71.1241,99.02479,57.863808,78.96864,41.10446,38.781376,60.31379,60.31379,59.290527,113.64951,75.7227,98.30359,75.7227,111.78731,51.498573,52.64878,99.02479,46.48174,33.928486,52.653873,118.33807,55.231857,120.789154,55.939487,82.478134,54.561367,63.217037,53.220913,68.40157,61.85929,64.557396,55.939487,120.789154,45.146385,61.45082,25.986341,32.03025,71.161224,62.39174,46.28156,91.23668,38.46201,54.848953,67.49824,46.17664,76.83111,75.08038,105.56677,72.21992,51.535748,64.392624,49.337067,68.40157,47.680824,41.270252,61.45082,77.323746,52.36499,54.23596,76.5824,72.35456,88.838974,50.966785,109.625145,25.986341,42.85941,38.46201,45.958378,79.204796,63.48849,54.042164,41.10446,37.308018,68.96509,45.877182,56.015743,111.217514,16.057787,36.88295,111.217514,62.089355,31.39696,36.88295,113.64951,76.83111,70.93224,117.61926
2013-12-31,156.41101,119.62305,130.68246,103.00295,107.406235,125.33026,130.76895,105.03713,116.28412,114.99553,108.39125,121.32163,97.94656,109.58251,136.35371,122.11242,104.61767,106.52934,130.76895,135.324,129.92361,96.37295,151.96591,113.624916,144.39514,165.4687,109.58251,112.39145,131.1689,100.55425,153.93414,174.67006,118.42441,104.26112,104.61767,111.1089,130.52026,141.99567,122.96587,147.04585,114.68552,106.91371,103.49903,113.768875,118.92497,165.4687,101.66216,113.624916,173.39267,129.60248,141.81227,137.20328,131.1689,118.58793,109.805916,121.32163,146.82072,124.05062,117.9431,107.088844,173.39267,114.55213,186.02916,192.12733,141.99567,116.895004,116.99763,147.04585,111.1089,118.13451,121.32163,103.685234,168.72346,104.20209,100.64958,119.34694,109.37209,95.58164,130.11948,129.92361,151.41742,137.20328,106.78013,101.259895,97.94656,121.32163,96.58271,114.01784,104.61767,130.68246,104.26112,103.03614,97.98965,108.08381,97.94656,151.96591,140.14566,128.33934,162.99814,117.52938,129.74922,103.49961,99.332596,116.99763,116.99763,122.62805,174.92477,125.33026,149.76245,125.33026,156.41101,102.41248,106.46576,162.99814,102.80169,100.54501,104.20209,173.4471,116.79123,186.02916,111.1089,130.76895,119.83855,123.27717,107.927345,109.662186,113.624916,121.32163,111.1089,186.02916,106.947205,119.62305,87.710175,86.579544,124.92208,110.13229,100.22003,140.14566,108.02725,109.37185,118.9928,100.690315,130.06291,133.97073,153.93414,121.28083,106.78013,124.18031,102.17196,109.662186,101.39005,94.62705,119.62305,130.52026,112.30388,109.99951,120.42915,127.74398,131.10327,107.266136,168.72346,87.710175,103.93498,108.02725,101.98778,129.66048,124.05062,111.965515,103.49961,103.739105,122.31869,103.7758,114.55213,170.31578,66.80131,114.01784,170.31578,119.34694,96.58271,114.01784,174.92477,130.06291,127.21747,171.31465
2014-01-31,205.59985,198.00725,233.37852,163.56285,155.49837,238.17676,194.61624,159.7141,195.37239,176.8625,195.77138,226.56978,145.69217,166.44855,182.96295,181.2619,168.08841,150.45503,194.61624,200.89484,195.66106,149.10963,196.5128,187.9463,208.98553,291.51505,166.44855,164.14836,243.03342,140.6535,201.21022,283.84384,169.92215,173.37953,168.08841,186.36182,230.74248,199.6326,188.68536,240.49194,205.69765,151.90807,151.3078,202.68396,176.88261,291.51505,143.53378,187.9463,274.14963,170.32997,195.26299,182.5097,243.03342,178.72783,160.89975,226.56978,204.15764,218.52457,216.15622,157.01355,274.14963,205.2908,296.3713,300.11008,199.6326,214.69232,215.3966,240.49194,186.36182,190.34828,226.56978,162.01141,278.35428,166.52014,154.73434,173.99457,169.53032,147.28656,167.0444,195.66106,260.92245,182.5097,159.47585,173.79453,145.69217,226.56978,189.71504,187.41396,168.08841,233.37852,173.37953,152.3617,165.98714,172.4464,145.69217,196.5128,177.69678,244.74675,197.85281,166.3612,193.57982,152.17587,140.20087,215.3966,215.3966,223.43239,273.7142,238.17676,205.00804,238.17676,205.59985,158.75537,193.37239,197.85281,162.21092,150.0766,166.52014,275.75143,196.8652,296.3713,186.36182,194.61624,169.19931,160.10791,159.59207,168.89178,187.9463,226.56978,186.36182,296.3713,158.11702,198.00725,151.85995,153.27628,161.98494,194.33656,157.63544,177.69678,165.66786,186.19775,223.93015,143.41568,220.48183,177.95967,201.21022,168.49619,159.47585,160.9783,145.39214,168.89178,145.88614,151.5123,198.00725,230.74248,186.17531,163.05022,161.47061,218.84285,193.8724,186.12619,278.35428,151.85995,158.51837,165.66786,144.2509,250.13266,218.52457,167.2094,152.17587,147.11182,175.00008,147.1085,205.2908,291.22964,128.24458,187.41396,291.22964,173.99457,189.71504,187.41396,273.7142,220.48183,193.4399,283.219
2014-02-28,163.30676,193.04045,234.01973,137.63445,123.79924,223.72755,152.47598,155.65346,187.80746,125.19663,164.40063,217.30289,148.5613,158.25885,147.88493,132.80801,147.96716,124.586,152.47598,160.32887,161.52197,141.39731,137.24863,192.1171,155.95293,247.29295,158.25885,169.80255,237.28168,131.52725,143.0704,252.98622,126.89331,146.16576,147.96716,163.54727,209.75618,180.42471,158.69273,218.14912,213.7411,123.94586,131.5713,181.93591,154.00983,247.29295,138.11652,192.1171,264.2864,136.97157,151.61316,160.64258,237.28168,140.87349,154.44629,217.30289,160.71706,192.28172,197.36218,161.83836,264.2864,167.06335,286.99713,276.77075,180.42471,184.7408,199.18346,218.14912,163.54727,163.51285,217.30289,149.95975,274.27066,151.58867,143.76839,149.90149,143.8017,120.36194,135.33684,161.52197,254.73547,160.64258,153.48488,155.46481,148.5613,217.30289,162.83476,160.88914,147.96716,234.01973,146.16576,142.77768,150.15968,149.1512,148.5613,137.24863,123.05818,248.33116,159.92195,147.10252,167.67245,146.1079,129.45265,199.18346,199.18346,212.84648,253.97682,223.72755,144.61134,223.72755,163.30676,137.10251,187.9694,159.92195,133.90837,124.52675,151.58867,240.91037,194.45583,286.99713,163.54727,152.47598,144.14935,127.68916,163.41335,145.77249,192.1171,217.30289,163.54727,286.99713,158.49593,193.04045,146.4733,147.23882,130.25548,163.11827,133.25073,123.05818,155.63141,155.11063,217.1418,133.05327,204.86519,143.32227,143.0704,134.24892,153.48488,128.39833,137.25934,145.77249,137.00363,148.20836,193.04045,209.75618,164.10555,123.999054,125.438446,203.31422,146.59485,178.46034,274.27066,146.4733,153.98381,155.63141,131.59859,244.75008,192.28172,147.6662,146.1079,124.61687,147.22678,122.82165,167.06335,286.1339,110.270905,160.88914,286.1339,149.90149,162.83476,160.88914,253.97682,204.86519,180.11673,252.74063
2014-03-31,115.36133,160.42876,136.35648,107.78767,77.72299,141.24896,116.54726,130.16571,115.086494,93.17191,132.10599,176.11621,134.66763,139.42033,116.716705,97.35332,126.237854,77.011765,116.54726,116.11485,124.16529,109.99176,101.905235,155.42714,109.48687,161.76265,139.42033,152.20639,133.92216,99.856804,102.38946,147.69109,80.95865,121.56171,126.237854,130.11006,116.081924,120.30387,118.42565,145.44493,162.65009,80.11113,103.29553,116.88616,119.894554,161.76265,116.58269,155.42714,142.376,106.07993,115.797066,117.755226,133.92216,114.06928,127.41611,176.11621,119.01013,115.102646,161.27516,156.07523,142.376,133.4461,167.44682,154.81152,120.30387,106.97707,153.05664,145.44493,130.11006,126.17309,176.11621,130.26263,149.24237,128.60858,111.69441,120.8281,112.3792,79.090324,103.00574,124.16529,145.39986,117.755226,128.47244,100.55868,134.66763,176.11621,105.64805,105.31659,126.237854,136.35648,121.56171,121.1418,128.5326,117.63456,134.66763,101.905235,77.932434,132.23695,119.39216,110.83872,125.07333,122.80157,98.20345,153.05664,153.05664,122.906715,142.5595,141.24896,100.99236,141.24896,115.36133,114.42018,109.37632,119.39216,112.20191,91.8822,128.60858,144.6307,115.64689,167.44682,130.11006,116.54726,115.13128,97.369194,138.56976,118.13627,155.42714,176.11621,130.11006,167.44682,134.31552,160.42876,91.394554,96.15597,78.48858,130.31189,112.55478,77.932434,109.14255,126.65758,168.23436,106.3513,111.95684,114.910034,102.38946,99.917145,128.47244,82.99337,113.53201,118.13627,113.52626,129.65991,160.42876,116.081924,136.5213,79.188324,97.42496,121.615974,113.17522,117.621666,149.24237,91.394554,128.7348,109.14255,110.39756,138.05019,115.102646,107.8326,122.80157,84.29711,114.68728,79.25158,133.4461,157.51073,74.5904,105.31659,157.51073,120.8281,105.64805,105.31659,142.5595,111.95684,119.98305,174.41042
2014-04-30,22.218033,37.48863,43.547745,22.449955,2.1631842,45.35306,21.644215,29.253445,24.830372,10.762937,19.261974,62.492725,24.598125,35.032955,23.691305,3.6307764,25.76667,8.541054,21.644215,23.992035,33.287216,14.967282,12.890095,34.14999,25.205334,31.888609,35.032955,29.612522,48.24748,9.127089,14.242125,45.72523,0.85377336,17.874207,25.76667,27.210014,33.53918,33.175053,23.33554,44.329803,44.299557,8.613562,10.206776,24.875168,26.927574,31.888609,11.866248,34.14999,37.64014,4.8931665,23.811646,8.595829,48.24748,25.910915,44.4326,62.492725,25.87769,36.42636,66.33366,28.140816,37.64014,15.91491,55.3777,49.248077,33.175053,35.92962,36.005066,44.329803,27.210014,28.974276,62.492725,26.499134,49.007626,29.947807,18.917507,32.595448,25.815056,2.0660105,11.953153,33.287216,50.530334,8.595829,35.435234,6.1337285,24.598125,62.492725,11.116366,5.358136,25.76667,43.547745,17.874207,22.970184,29.69629,30.31781,24.598125,12.890095,11.457901,50.691452,31.478848,24.872879,24.949833,26.789215,8.222507,36.005066,36.005066,44.5801,49.07105,45.35306,21.866837,45.35306,22.218033,18.329365,32.10052,31.478848,21.712795,8.445148,29.947807,41.849346,37.821842,55.3777,27.210014,21.644215,24.998533,1.4651269,29.03241,27.996704,34.14999,62.492725,27.210014,55.3777,28.866978,37.48863,-1.1371022,-1.9554698,11.473013,18.650665,18.83768,11.457901,14.22092,44.65828,68.08105,16.849976,36.14488,15.638305,14.242125,2.9448328,35.435234,4.8498063,13.554807,27.996704,12.403314,25.066673,37.48863,33.53918,29.615875,7.742842,-0.55149364,31.670547,20.46231,29.676155,49.007626,-1.1371022,31.142834,14.22092,14.347657,38.690716,36.42636,22.44598,26.789215,0.12408701,23.170631,5.9987836,15.91491,51.553486,-14.362096,5.358136,51.553486,32.595448,11.116366,5.358136,49.07105,36.14488,27.62405,54.2549
2014-05-31,18.418169,44.97131,27.485928,21.500605,8.587939,23.004934,17.13234,21.272518,22.060303,5.252174,26.468311,44.438023,18.133186,33.680496,15.788194,8.98123,26.960808,8.530738,17.13234,19.069113,16.989515,19.810236,19.527046,46.172607,18.470364,27.913528,33.680496,24.187042,32.803955,17.204792,18.919456,29.849646,9.831181,19.984816,26.960808,42.96778,21.860855,19.551647,13.10373,32.8827,48.416454,5.4476547,11.726161,24.61552,17.625845,27.913528,23.233538,46.172607,30.16463,9.882573,18.067558,19.095245,32.803955,22.541582,26.45708,44.438023,17.17716,20.353033,37.01912,24.809608,30.16463,20.89664,35.85303,27.723364,19.551647,21.256952,39.259155,32.8827,42.96778,25.499159,44.438023,32.84676,31.934324,25.152998,23.493744,21.56789,19.072433,6.0693893,7.355738,16.989515,32.932053,19.095245,25.346188,16.07977,18.133186,44.438023,17.685684,13.336584,26.960808,27.485928,19.984816,20.561493,25.467543,25.18228,18.133186,19.527046,13.1531515,26.149479,21.237404,16.249622,16.537634,20.13219,16.188787,39.259155,39.259155,25.334316,24.789959,23.004934,19.872477,23.004934,18.418169,19.612673,21.95829,21.237404,20.658998,12.597687,25.152998,22.99737,22.198122,35.85303,42.96778,17.13234,17.377493,3.7703378,34.646526,22.330816,46.172607,44.438023,42.96778,35.85303,18.133186,44.97131,5.09672,5.111864,3.6844256,24.397844,19.42212,13.1531515,20.833618,30.55745,47.661774,20.53921,25.658749,19.418478,18.919456,8.273512,25.346188,4.231615,22.884052,22.330816,23.137913,20.793308,44.97131,21.860855,28.816505,4.6551924,8.295136,16.479164,17.970797,18.53446,31.934324,5.09672,25.152998,20.833618,20.128695,23.451078,20.353033,23.75963,20.13219,8.952489,14.694582,5.439268,20.89664,32.186695,-5.6453834,13.336584,32.186695,21.56789,17.685684,13.336584,24.789959,25.658749,17.879519,35.00275
2014-06-30,7.4471884,11.126427,6.0159535,3.4206607,2.2177215,5.129553,7.287965,3.50244,0.9759247,-0.52738065,3.4553807,10.656741,4.055875,7.562299,3.6561275,4.350983,6.0676513,0.92441446,7.287965,8.3460245,5.4772525,4.002112,6.950601,9.35821,7.3640404,6.1032033,7.562299,4.4513907,5.6195917,1.073926,6.7029023,5.112752,3.053307,5.0077477,6.0676513,8.72129,3.6522577,7.586628,4.6979685,3.1596065,8.110222,-0.50178164,-1.064707,4.380608,6.418266,6.1032033,4.197576,9.35821,7.738263,1.3556929,5.571993,2.622191,5.6195917,8.3349905,5.848756,10.656741,4.9420295,0.9445223,6.567428,7.3503323,7.738263,1.6432292,8.608525,8.059165,7.586628,2.9866512,7.510602,3.1596065,8.72129,4.651723,10.656741,7.683854,2.3464777,5.536006,5.3835745,8.213522,9.29028,-1.9023244,2.2334068,5.4772525,6.6894913,2.622191,4.213303,-3.0466704,4.055875,10.656741,-1.5066524,-1.0312562,6.0676513,6.0159535,5.0077477,3.2361057,3.8980489,4.4269004,4.055875,6.950601,3.3243527,5.1059422,7.4247985,4.962478,4.4309397,3.7308264,1.4181442,7.510602,7.510602,1.1354094,5.1330156,5.129553,6.456988,5.129553,7.4471884,6.6037726,-0.879286,7.4247985,3.464357,-0.27819496,5.536006,9.179069,0.8854361,8.608525,8.72129,7.287965,4.025953,-0.23241508,7.5457344,8.604499,9.35821,10.656741,8.72129,8.608525,3.4599872,11.126427,-6.587539,-5.9998064,0.65764177,1.4218006,1.7441466,3.3243527,1.6118469,5.7149205,10.323609,4.385762,10.131857,2.313551,6.7029023,3.8898392,4.213303,0.072934434,2.8868275,8.604499,6.2723994,3.589454,11.126427,3.6522577,5.0837603,1.4238992,3.6648912,2.2222786,5.9971437,-0.23985809,2.3464777,-6.587539,4.6366405,1.6118469,4.292642,2.3974197,0.9445223,6.135394,3.7308264,-1.2317595,4.913287,-2.9441137,1.6432292,7.5891094,-12.256914,-1.0312562,7.5891094,8.213522,-1.5066524,-1.0312562,5.1330156,10.131857,5.051016,7.0977025
2014-07-31,14.66815,16.08905,8.991058,7.5621586,6.9748025,9.663014,12.638631,6.5535836,3.93457,9.693348,6.8166785,17.810997,8.226404,8.399166,8.223145,9.863378,8.269719,6.296308,12.638631,14.66841,11.121929,8.586499,14.505822,12.6221075,13.556485,7.243168,8.399166,9.202606,8.939892,4.984265,12.035768,9.188557,9.2409725,5.702318,8.269719,12.444486,7.7121744,16.77711,9.837552,8.761618,13.810904,6.1191387,3.8820214,8.267929,9.926186,7.243168,6.813022,12.6221075,9.039455,6.389629,12.683027,7.824946,8.939892,11.519884,10.735036,17.810997,12.683289,3.9743104,13.545348,9.244489,9.039455,4.8432574,8.221312,9.586161,16.77711,6.724815,13.294551,8.761618,12.444486,8.657623,17.810997,8.696376,7.556415,8.974352,8.518558,13.3964405,12.610649,2.916949,6.9071126,11.121929,10.721984,7.824946,7.212908,1.9286041,8.226404,17.810997,1.607945,3.6612768,8.269719,8.991058,5.702318,6.595697,7.2763505,10.332543,8.226404,14.505822,8.310172,10.423924,13.456523,9.540054,11.815891,6.3665786,5.9041877,13.294551,13.294551,5.480059,9.27152,9.663014,13.038682,9.663014,14.66815,8.975735,3.9600723,13.456523,8.256211,3.7933679,8.974352,10.628992,4.7302265,8.221312,12.444486,12.638631,8.317011,4.46016,9.517105,11.034946,12.6221075,17.810997,12.444486,8.221312,7.3030705,16.08905,-4.2299047,-1.9775119,7.657019,4.785742,6.454222,8.310172,5.1163225,9.564657,17.469639,6.719245,9.785548,7.687774,12.035768,10.436591,7.212908,4.80152,7.4274035,11.034946,8.766856,7.597284,16.08905,7.7121744,8.8350115,8.011894,9.332105,5.6248093,12.518122,4.460187,7.556415,-4.2299047,7.439476,5.1163225,6.9174805,9.285926,3.9743104,8.487938,6.3665786,3.5619252,9.503053,3.7379973,4.8432574,10.285272,-6.5121975,3.6612768,10.285272,13.3964405,1.607945,3.6612768,9.27152,9.785548,12.488739,10.642587
2014-08-31,11.907117,10.542051,1.7674958,3.058906,4.390063,7.1127377,7.80149,4.431212,1.9916922,5.410159,2.8914015,13.922277,4.153518,5.204714,4.36267,8.642874,3.6589124,1.8396219,7.80149,9.834632,10.711227,3.186518,10.391752,7.3718476,13.533772,1.8974923,5.204714,4.105207,1.255665,1.3042136,11.747156,2.5402496,6.8657575,0.9890595,3.6589124,5.4656515,1.9523126,12.907355,6.040516,5.7534356,6.8893685,2.857335,0.07665176,3.720813,8.35482,1.8974923,2.951999,7.3718476,0.81177163,3.7628226,10.464332,4.5256414,1.255665,7.3576474,6.4634876,13.922277,10.167657,-0.8239391,10.511328,5.4992075,0.81177163,2.8405042,5.118013,0.08440373,12.907355,1.5340813,8.414232,5.7534356,5.4656515,5.7421765,13.922277,4.458298,4.9034677,3.1449554,1.7399534,10.618903,9.471477,-0.5677311,4.253402,10.711227,5.7562203,4.5256414,4.495093,-0.49085024,4.153518,13.922277,-0.54170525,-0.42379752,3.6589124,1.7674958,0.9890595,3.532563,4.4823847,4.631509,4.153518,10.391752,12.000384,3.8882678,10.787594,6.79095,9.4564905,3.2679927,2.7813818,8.414232,8.414232,-2.474927,1.9597348,7.1127377,13.428644,7.1127377,11.907117,3.507227,-2.4839582,10.787594,3.0570269,1.1545123,3.1449554,4.2702966,-2.6933043,5.118013,5.4656515,7.80149,4.530951,3.5254166,5.988894,8.836061,7.3718476,13.922277,5.4656515,5.118013,4.7511864,10.542051,-9.853769,-7.0885105,6.528452,1.3823942,1.2122763,12.000384,3.9039497,8.299684,12.780367,2.7688305,4.6034217,4.9443464,11.747156,5.7631526,4.495093,3.5704296,4.227968,8.836061,4.5916696,3.4460084,10.542051,1.9523126,4.739521,3.1167092,8.5170355,0.7072941,10.564163,0.14902294,4.9034677,-9.853769,3.9312036,3.9039497,3.263258,2.981244,-0.8239391,4.623064,3.2679927,0.6306402,9.090939,0.5266244,2.8405042,4.828096,-14.469802,-0.42379752,4.828096,10.618903,-0.54170525,-0.42379752,1.9597348,4.6034217,9.60908,6.1420183
2014-09-30,36.503212,21.465782,18.445847,15.887437,20.956463,18.77015,33.892853,15.218615,13.960836,27.691067,13.956841,26.36725,14.946939,18.249222,16.013813,32.92866,15.055733,16.073654,33.892853,35.103996,32.894623,14.130687,39.21938,19.611517,36.823437,17.638458,18.249222,17.303774,17.868818,14.046802,39.559654,17.236275,30.598007,13.343463,15.055733,16.725605,13.827965,34.775227,29.064095,16.989573,19.611517,16.38628,11.47288,18.186314,25.010902,17.638458,14.452028,19.611517,17.341932,15.596434,34.181988,15.668652,17.868818,19.117878,18.895773,26.36725,32.914894,12.073439,22.569998,15.737286,17.341932,14.613853,16.58397,16.568272,34.775227,13.215138,20.286854,16.989573,16.725605,16.220436,26.36725,15.558581,15.810495,14.541339,14.946939,26.039433,21.271412,12.033011,16.044264,32.894623,16.503016,15.668652,15.235806,9.97167,14.946939,26.36725,11.968097,14.040813,15.055733,18.445847,13.343463,15.428155,15.272081,18.530739,14.946939,39.21938,37.934864,16.559269,35.291775,22.984997,32.501514,13.948453,12.746149,20.286854,20.286854,12.9291315,15.990522,18.77015,37.091785,18.77015,36.503212,16.937496,11.551934,35.291775,14.40632,13.192835,14.541339,18.756407,12.391405,16.58397,16.725605,33.892853,14.655795,15.92009,16.82511,21.823204,19.611517,26.36725,16.725605,16.58397,14.946939,21.465782,5.518694,6.0122113,19.36541,12.466221,13.413594,37.934864,12.949539,19.883936,25.067053,13.620838,16.8969,16.327234,39.559654,32.185665,15.235806,16.060823,14.130687,21.823204,14.175276,13.993465,21.465782,13.827965,15.34497,21.989674,32.74545,14.363369,34.49862,12.122758,15.810495,5.518694,14.855223,12.949539,15.117573,14.452207,12.073439,17.255447,13.948453,12.261553,28.803917,14.351836,14.613853,14.906735,-0.4639205,14.040813,14.906735,26.039433,11.968097,14.040813,15.990522,16.8969,31.383926,18.836737
