,ABAIARA,ACARAPE,ACARAÚ,ACOPIARA,AIUABA,ALCÂNTARAS,ALTANEIRA,ALTO SANTO,AMONTADA,ANTONINA DO NORTE,APUIARÉS,AQUIRAZ,ARACATI,ARACOIABA,ARARENDÁ,ARARIPE,ARATUBA,ARNEIROZ,ASSARÉ,AURORA,BAIXIO,BANABUIÚ,BARBALHA,BARREIRA,BARRO,BARROQUINHA,BATURITÉ,BEBERIBE,BELA CRUZ,BOA VIAGEM,BREJO SANTO,CAMOCIM,CAMPOS SALES,CANINDÉ,CAPISTRANO,CARIDADE,CARIRÉ,CARIRIAÇU,CARIÚS,CARNAUBAL,CASCAVEL,CATARINA,CATUNDA,CAUCAIA,CEDRO,CHAVAL,CHORÓ,CHOROZINHO,COREAÚ,CRATEÚS,CRATO,CROATÁ,CRUZ,DEPUTADO IRAPUAN PINHEIRO,ERERÊ,EUSÉBIO,FARIAS BRITO,FORQUILHA,FORTALEZA,FORTIM,FRECHEIRINHA,GENERAL SAMPAIO,GRAÇA,GRANJA,GRANJEIRO,GROAÍRAS,GUAIÚBA,GUARACIABA DO NORTE,GUARAMIRANGA,HIDROLÂNDIA,HORIZONTE,IBARETAMA,IBIAPINA,IBICUITINGA,ICAPUÍ,ICÓ,IGUATU,INDEPENDÊNCIA,IPAPORANGA,IPAUMIRIM,IPU,IPUEIRAS,IRACEMA,IRAUÇUBA,ITAIÇABA,ITAITINGA,ITAPAGÉ,ITAPIPOCA,ITAPIÚNA,ITAREMA,ITATIRA,JAGUARETAMA,JAGUARIBARA,JAGUARIBE,JAGUARUANA,JARDIM,JATI,JIJOCA DE JERICOACOARA,JUAZEIRO DO NORTE,JUCÁS,LAVRAS DA MANGABEIRA,LIMOEIRO DO NORTE,MADALENA,MARACANAÚ,MARANGUAPE,MARCO,MARTINÓPOLE,MASSAPÊ,MAURITI,MERUOCA,MILAGRES,MILHÃ,MIRAÍMA,MISSÃO VELHA,MOMBAÇA,MONSENHOR TABOSA,MORADA NOVA,MORAÚJO,MORRINHOS,MUCAMBO,MULUNGU,NOVA OLINDA,NOVA RUSSAS,NOVO ORIENTE,OCARA,ORÓS,PACAJUS,PACATUBA,PACOTI,PACUJÁ,PALHANO,PALMÁCIA,PARACURU,PARAIPABA,PARAMBU,PARAMOTI,PEDRA BRANCA,PENAFORTE,PENTECOSTE,PEREIRO,PINDORETAMA,PIQUET CARNEIRO,PIRES FERREIRA,PORANGA,PORTEIRAS,POTENGI,POTIRETAMA,QUITERIANÓPOLIS,QUIXADÁ,QUIXELÔ,QUIXERAMOBIM,QUIXERÉ,REDENÇÃO,RERIUTABA,RUSSAS,SABOEIRO,SALITRE,SANTANA DO ACARAÚ,SANTANA DO CARIRI,SANTA QUITÉRIA,SÃO BENEDITO,SÃO GONÇALO DO AMARANTE,SÃO JOÃO DO JAGUARIBE,SÃO LUÍS DO CURU,SENADOR POMPEU,SENADOR SÁ,SOBRAL,SOLONÓPOLE,TABULEIRO DO NORTE,TAMBORIL,TARRAFAS,TAUÁ,TEJUÇUOCA,TIANGUÁ,TRAIRI,TURURU,UBAJARA,UMARI,UMIRIM,URUBURETAMA,URUOCA,VARJOTA,VÁRZEA ALEGRE,VIÇOSA DO CEARÁ
2013-03-31,53.5756,72.45658,61.31704,40.878853,33.49557,57.77103,47.05274,56.093536,54.85884,41.579533,54.63329,88.31248,64.65852,63.327682,44.248917,33.6913,57.16736,32.86117,47.05274,52.919117,54.019497,52.166645,48.99194,73.47279,55.56367,62.65183,63.327682,68.250656,61.586136,41.835693,51.122528,64.18982,35.38721,48.88749,57.16736,59.992573,45.786633,55.076946,46.82507,50.085545,74.54534,34.63151,38.810764,66.040146,49.244602,62.65183,47.39831,73.47279,55.288162,38.70511,49.623856,43.992977,61.586136,50.080784,59.104847,88.31248,50.227077,54.72888,83.357414,69.33065,55.288162,55.53079,59.17118,60.51758,55.076946,52.031937,70.55107,50.085545,59.992573,45.601875,88.31248,57.91039,56.155437,59.814034,64.49294,52.967564,51.06285,32.1953,39.69277,54.019497,56.34661,43.992977,55.14461,46.41852,64.65852,88.31248,56.229465,51.852383,57.16736,61.31704,48.88749,56.98169,58.54703,52.340755,64.65852,48.99194,46.511356,63.983433,55.947094,43.397224,51.319416,55.25556,43.70577,70.55107,70.55107,59.292564,55.029022,57.77103,52.423294,57.77103,53.5756,49.87523,52.0223,55.947094,44.629017,36.935627,59.814034,55.86315,52.562866,59.17118,59.992573,47.05274,43.05503,33.47839,62.341568,49.077324,73.47279,88.31248,59.992573,59.17118,61.938168,72.45658,48.309418,46.285774,33.39717,56.026234,46.189026,46.511356,57.591072,56.395992,88.58131,42.29855,47.28149,44.305748,51.122528,38.24172,55.14461,31.486708,49.884033,49.077324,49.25984,56.97494,72.45658,45.786633,63.70249,41.037422,31.86421,55.796375,43.317627,49.068657,56.155437,48.309418,57.720016,57.591072,45.1077,60.592144,54.72888,50.757755,55.25556,34.16166,43.121826,31.187937,55.53079,59.803383,40.286747,51.852383,59.803383,52.967564,56.229465,51.852383,55.029022,47.28149,48.91148,61.24734
2013-04-30,27.541225,43.681385,34.477295,27.193853,17.4325,29.623758,26.700474,33.549175,35.87975,20.985033,32.813282,45.955532,41.043583,37.9559,24.997046,21.230644,36.03599,18.082542,26.700474,27.999819,31.283735,34.74479,29.497728,40.66571,26.632933,32.38254,37.9559,40.63278,34.94853,26.733305,30.964539,33.217674,19.795677,30.141602,36.03599,40.21533,23.311047,28.314913,24.973318,25.912409,42.464825,19.317326,23.482685,38.276527,29.030817,32.38254,32.7972,40.66571,31.331371,20.988354,26.458622,26.908453,34.94853,30.136095,33.844307,45.955532,26.896282,26.23045,43.39896,41.44364,31.331371,33.329037,33.381725,33.39834,28.314913,23.895187,40.59899,25.912409,40.21533,25.760809,45.955532,36.71577,31.337727,34.72032,41.19534,28.477776,28.800703,19.298256,22.802551,31.283735,32.621677,26.908453,33.76727,26.138502,41.043583,45.955532,32.394897,32.558636,36.03599,34.477295,30.141602,33.694183,35.621437,32.001812,41.043583,29.497728,31.84093,37.241398,30.177927,24.154974,30.23235,36.1638,29.361403,40.59899,40.59899,32.653915,28.320953,29.623758,31.765404,29.623758,27.541225,29.306631,30.112593,30.177927,26.819515,23.631994,34.72032,28.895895,27.957428,33.381725,40.21533,26.700474,25.574684,19.928488,36.84548,31.406479,40.66571,45.955532,40.21533,33.381725,40.00332,43.681385,26.508696,25.239908,21.564123,31.986973,27.058205,31.84093,32.41508,34.5189,48.711735,27.080944,24.049562,25.343954,30.964539,20.047752,33.76727,19.484013,34.627045,31.406479,30.057312,38.18243,43.681385,23.311047,41.10275,18.769457,20.345032,30.530771,23.909948,27.076292,31.337727,26.508696,36.040447,32.41508,27.295027,34.27589,26.23045,34.27098,36.1638,21.516237,24.539948,18.687183,33.329037,33.912666,18.949474,32.558636,33.912666,28.477776,32.394897,32.558636,28.320953,24.049562,27.001362,33.934483
2013-05-31,7.6931715,17.573519,12.23895,6.7947884,-0.70912266,6.8579965,7.7472463,7.415139,8.527241,3.2676451,10.019275,17.948765,8.110678,13.562102,5.9086113,3.2894595,11.043728,-0.08817451,7.7472463,8.706663,12.256093,8.395359,11.184536,15.605278,7.958887,9.787383,13.562102,7.468032,12.399395,3.890093,12.084544,11.383195,1.8199359,5.3055043,11.043728,12.434638,3.802605,9.455763,7.62967,8.317347,15.004123,2.6868386,0.13900615,12.842475,10.075143,9.787383,8.894171,15.605278,14.110965,1.942039,7.364324,5.4755726,12.399395,8.90028,10.923721,17.948765,6.8850284,2.7758536,17.839487,13.876665,14.110965,10.391768,18.194902,11.546154,9.455763,4.0306334,15.960139,8.317347,12.434638,4.828481,17.948765,10.986689,15.266989,7.6390123,9.554082,11.7337055,9.5253725,-0.7036718,2.3695211,12.256093,14.251312,5.4755726,9.062648,2.3115451,8.110678,17.948765,9.255992,4.9678087,11.043728,12.23895,5.3055043,9.059706,8.990722,10.497572,8.110678,11.184536,10.422149,12.246284,8.075068,6.7812514,10.42664,3.6830375,5.5533314,15.960139,15.960139,7.7886314,6.960212,6.8579965,10.762754,6.8579965,7.6931715,6.1803107,6.3767233,8.075068,5.5936913,2.5089552,7.6390123,9.171172,6.302084,18.194902,12.434638,7.7472463,4.301185,1.525394,13.4094515,11.8511305,15.605278,17.948765,12.434638,18.194902,8.232317,17.573519,0.049511313,5.269248,4.9845934,10.349902,4.422651,10.422149,10.614554,10.746195,18.058718,4.994446,5.5733566,6.603907,12.084544,3.872013,9.062648,3.7500365,8.395359,11.8511305,6.019972,6.5753093,17.573519,3.802605,12.607504,0.6234851,2.0151148,8.421191,6.1027303,3.5642593,15.266989,0.049511313,6.6465244,10.614554,4.8722124,8.65956,2.7758536,8.866125,3.6830375,-1.9561689,6.6967654,0.13370784,10.391768,16.254126,0.35987747,4.9678087,16.254126,11.7337055,9.255992,4.9678087,6.960212,5.5733566,8.97909,16.153786
2013-06-30,8.199802,16.950369,4.6267395,4.1258307,-0.6041663,5.1981764,6.1980004,5.452435,-0.3066855,5.036196,2.7811937,18.228067,9.706681,10.972578,2.2457922,3.549347,9.6592655,0.43625808,6.1980004,10.973083,10.476926,6.4483266,12.602969,14.674326,9.19039,2.5992591,10.972578,10.343272,4.539884,1.9292482,13.091324,2.162171,2.5648766,5.3613715,9.6592655,11.144592,3.0173604,9.842073,7.9129295,4.11132,17.104841,0.8589275,-1.0820948,12.122437,8.900157,2.5992591,7.552552,14.674326,6.246721,1.2534409,7.462063,4.336212,4.539884,6.2804003,8.046549,18.228067,7.180584,-0.98766416,16.53066,9.282216,6.246721,1.9275683,11.483437,4.446976,9.842073,1.1398666,15.26752,4.11132,11.144592,2.145219,18.228067,10.174088,8.815317,9.058154,8.674447,7.987566,7.124512,-2.0275223,1.2884648,10.476926,7.069255,4.336212,5.4781504,-1.2599195,9.706681,18.228067,0.4214518,-1.0511165,9.6592655,4.6267395,5.3613715,5.8651786,5.58173,7.2547283,9.706681,12.602969,12.018117,2.2047527,8.1235485,4.6909103,11.646613,5.4708066,3.0878153,15.26752,15.26752,-0.47170925,2.003521,5.1981764,11.285558,5.1981764,8.199802,4.2678747,-0.20571287,8.1235485,2.4974532,-0.4069677,9.058154,4.2057714,-1.1273232,11.483437,11.144592,6.1980004,0.81884414,1.2227732,10.353825,8.495697,14.674326,18.228067,11.144592,11.483437,10.376037,16.950369,0.03514342,-2.3710117,3.5535762,1.7144009,3.1768284,12.018117,1.6627041,8.393976,20.94439,2.958572,2.8272746,2.8215365,13.091324,3.2649927,5.4781504,1.1870542,6.6476016,8.495697,5.3232355,5.70822,16.950369,3.0173604,12.636535,0.08727745,2.7814312,0.19510414,5.90783,-0.2739159,8.815317,0.03514342,7.3440647,1.6627041,2.7501435,0.56052274,-0.98766416,5.704277,5.4708066,-1.5358256,7.5815525,-0.7822636,1.9275683,8.561777,-3.8300977,-1.0511165,8.561777,7.987566,0.4214518,-1.0511165,2.003521,2.8272746,10.784352,9.711004
2013-07-31,6.3677835,11.911991,2.3431842,-0.57103705,-1.4874052,0.014025524,7.7304187,1.1046904,-3.0414894,5.0202465,-0.88424987,10.307715,0.42929703,3.4321475,-1.8315921,1.4727162,2.7704191,-0.8926535,7.7304187,11.025693,7.245776,3.412324,8.984805,6.4261417,5.644178,1.0373133,3.4321475,1.6929226,2.723735,-2.0218189,9.058115,-1.4460738,2.9744718,-1.7634338,2.7704191,7.574422,-2.6543665,9.487454,8.095507,1.271459,5.9968767,-0.73965144,-4.503878,6.24016,4.697433,1.0373133,1.839737,6.4261417,4.1106076,-3.2337575,5.3836045,0.3040049,2.723735,1.165971,3.1076777,10.307715,4.8344345,-5.306101,7.0741563,1.7129601,4.1106076,-2.7565603,5.2687316,4.6129637,9.487454,-3.5463746,9.224642,1.271459,7.574422,-1.6084068,10.307715,2.9847465,0.95172364,0.26683122,0.6271195,6.2357764,2.666282,-7.0259504,-3.1022134,7.245776,2.9453015,0.3040049,1.9571316,-5.335868,0.42929703,10.307715,-1.2194715,-3.7855988,2.7704191,2.3431842,-1.7634338,1.1378185,0.6866631,3.1155374,0.42929703,8.984805,9.919914,-0.66626316,5.3034277,3.7997794,7.005112,-0.2838971,-0.955553,9.224642,9.224642,-2.9431307,-1.9092798,0.014025524,8.429357,0.014025524,6.3677835,-0.07767452,-3.3904428,5.3034277,-2.2182016,-5.1901717,0.26683122,1.8106608,-4.1730313,5.2687316,7.574422,7.7304187,-3.1165538,-4.162497,2.9044604,4.568302,6.4261417,10.307715,7.574422,5.2687316,1.071048,11.911991,-4.082164,-3.2447352,-1.2027645,-2.6669016,-1.2697088,9.919914,-0.47591949,3.0381253,12.079539,-1.2000976,-1.3830278,-0.65645087,9.058115,5.681085,1.9571316,-3.6984215,3.2112932,4.568302,3.2042184,-0.847736,11.911991,-2.6543665,2.2342567,1.4870552,1.1474767,-0.3336687,4.569659,-3.9393535,0.95172364,-4.082164,0.99737215,-0.47591949,-0.8331931,-2.6690924,-5.306101,1.111669,-0.2838971,-5.797329,7.7677846,-4.0976176,-2.7565603,9.183855,-6.874298,-3.7855988,9.183855,6.2357764,-1.2194715,-3.7855988,-1.9092798,-1.3830278,6.695542,6.0985594
2013-08-31,25.483717,19.130062,0.3240559,10.483531,14.960376,11.5167885,25.181316,6.1565676,-2.0197105,27.097233,7.474395,16.820105,2.6908567,7.480937,11.976521,23.711496,6.896364,10.749387,25.181316,31.348822,25.31924,-0.6640793,27.451303,13.5082035,33.35573,6.8868093,7.480937,11.794716,3.035189,5.586211,26.121367,3.7405403,31.364199,10.93982,6.896364,12.762326,5.902358,40.75332,30.03644,12.766591,15.870386,9.479605,5.7390623,13.4851055,20.84012,6.8868093,9.778325,13.5082035,6.781431,10.620048,27.730658,12.687119,3.035189,12.716701,9.048096,16.820105,30.094898,-1.9448453,7.655013,8.671247,6.781431,0.9395333,11.600404,12.221336,40.75332,2.875846,17.202044,12.766591,12.762326,7.8326273,16.820105,6.5071507,12.424925,3.7371948,-3.4760578,20.45578,15.769131,7.8447247,9.204748,25.31924,12.706186,12.687119,7.4156294,-0.10584736,2.6908567,16.820105,-0.79396,-12.1094,6.896364,0.3240559,10.93982,7.9882994,7.405346,8.651722,2.6908567,27.451303,25.381933,1.8419151,29.457985,19.333395,25.240849,2.760243,7.4182367,17.202044,17.202044,-3.074128,5.4348373,11.5167885,26.580381,11.5167885,25.483717,9.30856,-2.88402,29.457985,9.192389,7.110036,3.7371948,9.922686,-5.6248846,11.600404,12.762326,25.181316,9.190615,10.384362,9.522744,15.054286,13.5082035,16.820105,12.762326,11.600404,12.472879,19.130062,-9.428429,-4.8143005,12.700428,6.312705,10.420726,25.381933,2.4206567,11.157089,18.51979,9.0074215,9.719847,11.291198,26.121367,23.710157,7.4156294,10.735059,5.551713,15.054286,9.404456,2.798325,19.130062,5.902358,13.922892,15.154068,30.412422,3.3505259,28.586067,0.5287487,12.424925,-9.428429,4.92262,2.4206567,10.860709,0.8922004,-1.9448453,5.258136,2.760243,5.344048,34.773155,7.0796022,0.9395333,13.71789,-19.168793,-12.1094,13.71789,20.45578,-0.79396,-12.1094,5.4348373,9.719847,27.069265,14.016998
2013-09-30,57.63942,32.041924,20.95218,30.589302,30.705809,29.35648,51.43714,20.4159,19.61195,40.772713,15.382576,34.317234,7.922164,29.879892,32.00479,49.652107,26.428339,27.427074,51.43714,52.615868,49.19379,14.244671,56.938763,31.373064,57.75286,20.527405,29.879892,23.095222,16.548843,21.768919,56.144253,27.234365,50.356747,22.78869,26.428339,32.20966,20.992487,55.629772,46.344707,35.245567,31.340595,27.529493,13.887628,25.903437,39.69127,20.527405,22.238937,31.373064,34.538113,31.422035,52.377163,26.58993,16.548843,32.294247,31.162859,34.317234,52.628117,17.735628,6.4288106,14.61768,34.538113,12.332662,35.48156,28.505772,55.629772,19.102926,30.870882,35.245567,32.20966,22.319414,34.317234,23.438354,34.48341,20.060709,13.180279,40.537296,36.322865,17.989193,29.464514,49.19379,35.599384,26.58993,22.967073,5.631189,7.922164,34.317234,-0.30303824,11.651255,26.428339,20.95218,22.78869,18.930695,21.782837,30.342926,7.922164,56.938763,55.979412,18.843374,53.538666,36.53908,51.46102,11.296256,18.24357,30.870882,30.870882,10.904607,26.67474,29.35648,53.6165,29.35648,57.63942,28.266502,10.106833,53.538666,25.829168,21.375135,20.060709,30.921448,9.689112,35.48156,32.20966,51.43714,20.034016,31.201204,26.35111,36.737167,31.373064,34.317234,32.20966,35.48156,16.250711,32.041924,-6.42241,0.9024419,33.995483,23.41494,24.655441,55.979412,6.561562,29.671926,34.10844,26.178942,22.763575,32.54261,56.144253,50.840416,22.967073,32.105824,13.908838,36.737167,22.180367,16.834616,32.041924,20.992487,23.50563,29.619688,47.414864,17.563353,51.7983,9.11391,34.48341,-6.42241,17.990356,6.561562,26.545565,15.211909,17.735628,29.014156,11.296256,14.06927,40.94017,21.124178,12.332662,33.947838,-6.0153394,11.651255,33.947838,40.537296,-0.30303824,11.651255,26.67474,22.763575,48.603783,37.038376
2013-10-31,101.197876,74.656494,69.16929,52.770058,53.586327,85.50609,79.45614,47.626587,57.10698,69.568474,46.27674,87.21455,41.613155,64.75907,69.51219,71.11873,62.562496,49.627083,79.45614,98.28789,78.738754,39.574352,91.82758,73.009476,100.9952,105.865265,64.75907,69.51573,72.62653,43.364803,96.669846,107.68627,71.34591,54.843628,62.562496,64.04362,78.12206,100.06866,83.45566,110.99228,78.40707,47.474617,31.860157,65.48309,75.79045,105.865265,48.223312,73.009476,109.0478,67.63244,80.98177,80.60868,72.62653,62.412056,61.78211,87.21455,94.87345,54.988567,45.714493,63.921726,109.0478,47.66527,118.359856,109.229485,100.06866,54.527073,69.69027,110.99228,64.04362,71.6367,87.21455,51.72866,108.06455,43.25315,47.670097,70.197014,65.99361,30.160604,61.831596,78.738754,103.64972,80.60868,54.570442,30.17848,41.613155,87.21455,31.543457,36.97234,62.562496,69.16929,54.843628,36.81745,51.077774,60.010574,41.613155,91.82758,74.21736,82.37149,98.67265,65.03139,93.91574,38.056843,45.85707,69.69027,69.69027,60.387695,104.92013,85.50609,95.30603,85.50609,101.197876,51.10504,49.04004,98.67265,49.580467,31.965393,43.25315,110.89875,58.165115,118.359856,64.04362,79.45614,50.610214,63.597572,66.25127,70.71918,73.009476,87.21455,64.04362,118.359856,47.57964,74.656494,31.780184,39.477314,69.409164,57.52935,47.435112,74.21736,39.442394,59.611927,91.117035,47.089752,84.337524,61.890812,96.669846,72.6818,54.570442,65.95276,38.026844,70.71918,40.3281,47.16443,74.656494,78.12206,58.630344,52.57761,68.472176,66.1125,77.49791,40.44208,108.06455,31.780184,47.40748,39.442394,48.895557,73.87136,54.988567,61.770306,38.056843,29.86114,64.08286,46.937607,47.66527,109.606606,-0.6895759,36.97234,109.606606,70.197014,31.543457,36.97234,104.92013,84.337524,87.161575,116.98153
2013-11-30,145.5017,150.44601,169.72914,105.77767,102.16141,175.01466,126.665016,116.269875,142.99034,110.54669,130.70737,156.9681,116.47683,125.94835,116.616356,117.9251,110.45874,102.26776,126.665016,128.83694,122.010475,109.85117,140.22379,147.95607,144.16925,194.50725,125.94835,128.69618,174.96957,98.60129,143.05603,209.02806,124.13045,113.08882,110.45874,130.92693,169.92885,129.45923,117.244446,172.29836,153.353,103.14192,97.76881,135.3428,122.685036,194.50725,106.33756,147.95607,206.1783,113.86598,142.15019,132.86159,174.96957,116.88892,118.125084,156.9681,137.15947,144.70169,147.81357,119.036865,206.1783,141.64227,215.9961,215.96281,129.45923,138.68341,141.5967,172.29836,130.92693,132.43414,156.9681,114.77402,199.453,116.42132,104.64793,116.189026,120.89689,92.506134,112.83151,122.010475,185.40211,132.86159,116.61322,122.97747,116.47683,156.9681,107.684944,121.80748,110.45874,169.72914,113.08882,111.72954,113.963394,114.50714,116.47683,140.22379,136.11192,189.45866,143.18178,112.21509,125.775055,112.623184,102.218994,141.5967,141.5967,147.0825,205.34573,175.01466,149.21669,175.01466,145.5017,108.79002,132.87616,143.18178,106.17554,91.93977,116.42132,211.13667,142.41719,215.9961,130.92693,126.665016,111.16897,110.83771,125.14586,123.09396,147.95607,156.9681,130.92693,215.9961,116.379005,150.44601,99.404465,112.21651,114.35752,132.12729,102.100815,136.11192,124.32634,117.731094,157.24803,104.53536,171.82266,117.32989,143.05603,119.91716,116.61322,112.39965,110.69924,123.09396,106.53273,110.68461,150.44601,169.92885,125.092224,105.644135,116.45659,156.29434,133.22943,126.96594,199.453,99.404465,112.10394,124.32634,104.36526,180.09636,144.70169,121.082924,112.623184,92.35693,116.492935,99.33906,141.64227,202.07263,53.469406,121.80748,202.07263,116.189026,107.684944,121.80748,205.34573,171.82266,119.052956,206.15036
2013-12-31,212.52203,203.51077,229.48729,161.55957,155.32523,224.14784,190.11246,172.31046,193.03862,171.63463,187.22115,214.16562,173.83278,178.00224,168.99756,183.95938,173.47318,152.64583,190.11246,190.77504,187.41286,163.66418,202.07892,197.57103,202.43037,248.93993,178.00224,186.63112,232.57277,158.0631,207.18816,261.13757,180.56268,167.06015,173.47318,186.93082,218.21379,198.79218,178.57387,222.21716,199.02202,154.85178,154.9905,192.13588,171.53372,248.93993,162.19339,197.57103,254.19858,165.67294,200.74446,181.70703,232.57277,177.17328,174.53047,214.16562,206.26482,197.23009,216.98831,182.72166,254.19858,196.419,265.43637,265.54037,198.79218,192.30925,202.09042,222.21716,186.93082,184.15976,214.16562,169.29854,247.38838,169.82167,173.09352,172.74835,174.24048,152.17345,165.6098,187.41286,233.67848,181.70703,172.5559,177.79846,173.83278,214.16562,177.16975,191.08514,173.47318,229.48729,167.06015,166.8448,168.96118,168.28197,173.83278,202.07892,187.92558,240.01895,218.99393,163.82794,186.90863,170.60939,160.07487,202.09042,202.09042,199.71042,255.33522,224.14784,202.47673,224.14784,212.52203,163.99141,186.7145,218.99393,161.29944,149.75806,169.82167,255.48593,196.47075,265.43637,186.93082,190.11246,164.34286,160.59377,179.68729,169.05403,197.57103,214.16562,186.93082,265.43637,179.79863,203.51077,169.6782,176.36577,157.87007,188.1918,160.51105,187.92558,188.96417,174.35782,215.8693,158.5071,221.25836,166.97023,207.18816,180.44333,172.5559,157.91644,164.14946,169.05403,160.95316,168.67348,203.51077,218.21379,179.57796,160.01038,182.32692,203.81807,192.82367,182.43369,247.38838,169.6782,170.73308,188.96417,162.09506,228.44247,197.23009,172.55116,170.60939,160.65845,177.65862,152.27568,196.419,248.18668,95.25934,191.08514,248.18668,172.74835,177.16975,191.08514,255.33522,221.25836,182.0838,256.15646
2014-01-31,142.75342,180.8071,203.76404,125.365974,119.81125,196.68503,142.20522,143.61737,164.63995,132.11607,156.5266,197.20413,142.77415,148.8283,132.03273,122.63699,142.18147,118.08868,142.20522,146.21901,149.32419,137.09943,127.04633,177.00914,144.8017,240.10065,148.8283,157.57086,208.15768,126.023926,129.69139,242.93631,124.79091,136.10777,142.18147,161.4566,182.88362,152.34474,143.80986,196.20198,181.29337,121.36868,119.99528,175.54613,133.09932,240.10065,129.15562,177.00914,230.73477,126.14307,141.17957,143.90916,208.15768,136.65025,143.19176,197.20413,149.40149,170.27754,193.88477,151.06476,230.73477,164.45729,251.8694,252.1614,152.34474,165.64386,178.15298,196.20198,161.4566,149.32242,197.20413,140.16022,228.97168,140.12202,148.29387,135.60735,134.72809,116.29003,128.18225,149.32419,216.23196,143.90916,143.5041,148.78065,142.77415,197.20413,163.11461,161.4824,142.18147,203.76404,136.10777,136.86766,144.67542,135.02194,142.77415,127.04633,113.05152,222.15031,143.71681,129.11865,147.41447,139.19035,126.94475,178.15298,178.15298,191.79784,229.3751,196.68503,136.02122,196.68503,142.75342,133.39877,155.12775,143.71681,127.26376,125.115616,140.12202,227.58812,160.35355,251.8694,161.4566,142.20522,127.16691,121.229416,153.27272,131.21922,177.00914,197.20413,161.4566,251.8694,150.2114,180.8071,157.8896,151.90771,130.28806,156.31548,127.22723,113.05152,158.00188,142.76994,190.76431,122.43672,182.93799,130.73819,129.69139,128.69156,143.5041,121.229416,132.64763,131.21922,128.3144,139.5517,180.8071,182.88362,149.5307,128.45401,118.29215,181.25447,133.30034,156.61821,228.97168,157.8896,139.63153,158.00188,127.00349,211.7053,170.27754,142.6982,139.19035,120.183914,136.97713,116.58777,164.45729,246.13312,129.81601,161.4824,246.13312,135.60735,163.11461,161.4824,229.3751,182.93799,148.43684,236.60751
2014-02-28,98.08244,137.8543,132.30045,91.95782,78.19309,143.208,92.0219,108.55005,131.32709,81.07824,112.92965,156.27788,114.445946,122.18512,104.36264,83.406044,115.02179,79.674866,92.0219,96.41942,108.460304,107.54901,88.91907,140.62111,100.74075,160.29124,122.18512,131.51851,139.59648,97.72369,87.75632,152.02956,83.27725,110.333824,115.02179,121.16655,128.54634,92.44692,95.14056,155.91449,141.15793,82.47944,98.01691,131.99055,99.74757,160.29124,103.414154,140.62111,179.873,90.819954,89.30801,135.75145,139.59648,102.763405,110.06107,156.27788,96.18205,123.87263,154.87854,127.94304,179.873,121.04818,241.66214,158.05347,92.44692,119.50349,144.53192,155.91449,121.16655,116.562195,156.27788,112.041725,239.23845,109.96686,115.63979,100.49344,95.55169,86.00987,91.61461,108.460304,217.75548,135.75145,109.20556,117.10019,114.445946,156.27788,122.59909,120.9669,115.02179,132.30045,110.333824,107.09141,109.512474,104.15157,114.445946,88.91907,67.04904,149.02948,101.737595,89.351685,101.34003,104.6189,101.486084,144.53192,144.53192,135.57086,149.177,143.208,87.99383,143.208,98.08244,101.01337,118.88331,101.737595,98.541245,94.18853,109.96686,152.0015,121.05406,241.66214,121.16655,92.0219,100.94604,86.371445,126.53785,100.51389,140.62111,156.27788,121.16655,241.66214,119.27153,137.8543,109.916534,108.93144,85.01288,116.86303,99.466446,67.04904,112.66109,115.336754,156.8518,90.16147,126.543686,103.31911,87.75632,81.276634,109.20556,88.33087,100.2573,100.51389,101.63231,106.943115,137.8543,128.54634,123.11357,80.18208,81.49463,132.32137,85.5764,114.80848,239.23845,109.916534,108.58304,112.66109,97.086105,150.5897,123.87263,106.74734,104.6189,89.763535,88.267586,81.90613,121.04818,246.03235,88.05296,120.9669,246.03235,100.49344,122.59909,120.9669,149.177,126.543686,98.82285,163.61671
