,ABAIARA,ACARAPE,ACARAÚ,ACOPIARA,AIUABA,ALCÂNTARAS,ALTANEIRA,ALTO SANTO,AMONTADA,ANTONINA DO NORTE,APUIARÉS,AQUIRAZ,ARACATI,ARACOIABA,ARARENDÁ,ARARIPE,ARATUBA,ARNEIROZ,ASSARÉ,AURORA,BAIXIO,BANABUIÚ,BARBALHA,BARREIRA,BARRO,BARROQUINHA,BATURITÉ,BEBERIBE,BELA CRUZ,BOA VIAGEM,BREJO SANTO,CAMOCIM,CAMPOS SALES,CANINDÉ,CAPISTRANO,CARIDADE,CARIRÉ,CARIRIAÇU,CARIÚS,CARNAUBAL,CASCAVEL,CATARINA,CATUNDA,CAUCAIA,CEDRO,CHAVAL,CHORÓ,CHOROZINHO,COREAÚ,CRATEÚS,CRATO,CROATÁ,CRUZ,DEPUTADO IRAPUAN PINHEIRO,ERERÊ,EUSÉBIO,FARIAS BRITO,FORQUILHA,FORTALEZA,FORTIM,FRECHEIRINHA,GENERAL SAMPAIO,GRAÇA,GRANJA,GRANJEIRO,GROAÍRAS,GUAIÚBA,GUARACIABA DO NORTE,GUARAMIRANGA,HIDROLÂNDIA,HORIZONTE,IBARETAMA,IBIAPINA,IBICUITINGA,ICAPUÍ,ICÓ,IGUATU,INDEPENDÊNCIA,IPAPORANGA,IPAUMIRIM,IPU,IPUEIRAS,IRACEMA,IRAUÇUBA,ITAIÇABA,ITAITINGA,ITAPAGÉ,ITAPIPOCA,ITAPIÚNA,ITAREMA,ITATIRA,JAGUARETAMA,JAGUARIBARA,JAGUARIBE,JAGUARUANA,JARDIM,JATI,JIJOCA DE JERICOACOARA,JUAZEIRO DO NORTE,JUCÁS,LAVRAS DA MANGABEIRA,LIMOEIRO DO NORTE,MADALENA,MARACANAÚ,MARANGUAPE,MARCO,MARTINÓPOLE,MASSAPÊ,MAURITI,MERUOCA,MILAGRES,MILHÃ,MIRAÍMA,MISSÃO VELHA,MOMBAÇA,MONSENHOR TABOSA,MORADA NOVA,MORAÚJO,MORRINHOS,MUCAMBO,MULUNGU,NOVA OLINDA,NOVA RUSSAS,NOVO ORIENTE,OCARA,ORÓS,PACAJUS,PACATUBA,PACOTI,PACUJÁ,PALHANO,PALMÁCIA,PARACURU,PARAIPABA,PARAMBU,PARAMOTI,PEDRA BRANCA,PENAFORTE,PENTECOSTE,PEREIRO,PINDORETAMA,PIQUET CARNEIRO,PIRES FERREIRA,PORANGA,PORTEIRAS,POTENGI,POTIRETAMA,QUITERIANÓPOLIS,QUIXADÁ,QUIXELÔ,QUIXERAMOBIM,QUIXERÉ,REDENÇÃO,RERIUTABA,RUSSAS,SABOEIRO,SALITRE,SANTANA DO ACARAÚ,SANTANA DO CARIRI,SANTA QUITÉRIA,SÃO BENEDITO,SÃO GONÇALO DO AMARANTE,SÃO JOÃO DO JAGUARIBE,SÃO LUÍS DO CURU,SENADOR POMPEU,SENADOR SÁ,SOBRAL,SOLONÓPOLE,TABULEIRO DO NORTE,TAMBORIL,TARRAFAS,TAUÁ,TEJUÇUOCA,TIANGUÁ,TRAIRI,TURURU,UBAJARA,UMARI,UMIRIM,URUBURETAMA,URUOCA,VARJOTA,VÁRZEA ALEGRE,VIÇOSA DO CEARÁ
2013-10-31,41.777306,16.8096,9.092918,18.803034,25.1177,9.872662,38.659237,6.7325025,10.631031,27.60775,6.5696964,15.945252,5.8139286,11.084609,12.332501,44.330765,11.084609,24.094337,38.659237,37.47501,27.38003,6.5696964,43.36254,15.617186,35.441566,8.843449,11.084609,10.734842,8.971816,7.210043,43.441242,8.843449,32.656357,10.051928,11.084609,15.0077715,10.094083,37.887535,28.089216,14.110391,15.664737,21.364183,8.558296,11.845752,22.631208,8.843449,7.9289503,15.617186,12.277311,11.593528,43.99728,10.348824,8.971816,17.769577,16.12349,15.945252,39.295155,9.917042,6.0309806,10.6405945,12.277311,6.5696964,18.893282,8.940227,37.887535,8.594004,16.86427,14.110391,15.0077715,9.579107,15.945252,8.46404,14.448685,6.5696964,6.845166,22.382578,20.231003,8.721103,10.282262,27.38003,14.110391,10.348824,8.619082,6.069673,5.8139286,15.945252,6.0001144,6.1277094,11.084609,9.092918,10.051928,6.6049075,7.763741,16.080986,5.8139286,43.36254,39.802624,9.024916,42.019268,22.828207,27.892218,5.854971,6.622669,16.86427,16.86427,7.433204,8.940227,9.872662,35.441566,9.872662,41.777306,11.909893,6.7799196,42.019268,12.07931,7.0929747,6.5696964,10.370611,6.814836,18.893282,15.0077715,38.659237,8.778552,14.184848,11.257992,19.781609,15.617186,15.945252,15.0077715,18.893282,6.4953175,16.8096,6.086667,6.1277094,25.55645,7.7975044,9.727728,39.802624,6.0001144,14.675798,14.921409,11.909893,14.530797,10.348824,43.441242,38.05681,8.619082,18.441557,6.5696964,19.781609,6.5696964,6.155556,16.8096,10.094083,10.051928,23.991394,43.77536,9.944883,44.61756,7.0929747,14.448685,6.086667,6.5696964,6.0001144,10.627049,7.6669965,9.917042,12.036808,5.854971,8.558296,27.577028,20.693369,6.5696964,14.551941,4.7796564,6.1277094,14.551941,22.382578,6.0001144,6.1277094,8.940227,14.530797,28.937897,14.256149
2013-11-30,63.99376,18.844105,17.942877,22.401218,47.89326,24.455885,57.863613,15.915252,15.97027,52.414803,16.707314,21.344425,15.484097,18.384789,30.097147,69.146164,18.352438,33.602913,57.863613,56.295,50.744167,15.856945,66.37763,21.344425,59.240112,16.514105,18.384789,18.494856,18.501345,16.961893,64.07497,23.829678,57.65705,16.539934,18.352438,18.904417,23.547653,61.500603,56.34804,27.167084,18.765068,31.877945,19.246536,16.356361,42.617188,16.514105,16.359503,21.344425,28.068481,29.718494,68.31633,28.72769,18.501345,24.692627,22.12647,21.344425,61.082035,20.124588,15.25366,15.695993,28.068481,16.853436,29.273808,24.427366,61.500603,21.134512,18.844105,27.167084,18.904417,22.341879,21.344425,17.31778,27.345211,16.56047,12.613904,41.84826,32.54246,21.149824,29.862034,50.744167,27.36637,28.72769,16.710163,16.691544,15.484097,21.344425,10.905477,14.595486,18.352438,17.942877,16.539934,15.249562,15.249562,22.134905,15.484097,66.37763,62.6173,20.74313,66.668564,42.661774,50.744167,11.644939,15.370566,18.844105,18.844105,17.304512,24.830221,24.455885,60.887634,24.455885,63.99376,18.367546,18.535864,66.668564,18.341566,16.93036,16.56047,28.399668,15.973052,29.273808,18.904417,57.863613,22.434378,29.862034,18.384789,32.339886,21.344425,21.344425,18.904417,29.273808,12.91148,18.844105,10.537837,11.999215,39.478214,16.887745,17.387695,62.6173,14.595486,21.336876,21.344425,16.677813,23.51797,29.790693,64.07497,58.147343,16.710163,29.718494,16.806498,32.339886,15.856945,12.494906,18.844105,23.547653,15.63993,46.3012,70.13579,21.167805,66.133865,17.7985,27.345211,10.537837,15.489453,14.595486,15.856945,21.679663,20.124588,15.410697,11.644939,20.253647,52.887882,25.092495,16.853436,28.605469,7.631633,14.595486,28.605469,41.84826,10.905477,14.595486,24.830221,23.51797,52.657146,28.287437
2013-12-31,71.06888,45.68818,45.873203,40.9129,44.41994,81.078445,62.779182,38.90152,39.56074,47.493855,42.03861,47.16109,27.113724,41.36554,73.67385,54.45986,40.575607,43.44128,62.779182,66.85049,62.281223,34.743366,65.401,46.278862,66.15306,95.83101,41.36554,37.18147,46.728027,37.368546,64.678894,102.1755,50.468136,39.27267,40.575607,43.033836,74.65561,74.36334,63.45477,85.66785,47.16109,44.39533,41.965794,45.70913,55.640587,95.83101,37.895462,46.278862,109.42437,69.66878,72.47499,77.349144,46.728027,44.382614,42.807854,47.16109,71.821815,49.6587,41.020805,31.26701,109.42437,42.574123,112.615944,113.30883,74.36334,47.06076,46.066208,85.66785,43.033836,55.3926,47.16109,38.222702,110.17599,37.874702,27.582657,55.499928,51.518574,37.769173,70.41558,62.281223,85.95586,77.349144,39.06436,39.511,27.113724,47.16109,34.248367,41.67862,40.575607,45.873203,39.27267,35.891563,35.842957,42.807854,27.113724,65.401,59.248295,70.0395,78.85593,56.2508,62.281223,28.163929,37.553905,46.066208,46.066208,50.245014,112.309685,81.078445,64.076004,81.078445,71.06888,40.556118,39.659748,78.85593,39.14341,37.917946,37.874702,111.853935,41.881264,112.615944,43.033836,62.779182,52.51588,69.04261,41.36554,47.930073,46.278862,47.16109,43.033836,112.615944,29.033575,45.68818,32.865696,33.102787,68.62879,42.05763,37.24651,59.248295,37.29883,42.420998,47.16109,37.97585,62.17252,76.96439,64.678894,53.527023,39.06436,66.95767,38.180206,47.930073,38.753864,26.669846,45.68818,74.65561,39.27685,48.170525,50.963562,50.803577,63.467033,40.10429,110.17599,32.865696,38.90152,37.29883,39.203926,75.328865,49.6587,39.252735,28.163929,41.3657,56.80592,37.351105,42.574123,113.09465,13.794268,41.67862,113.09465,55.499928,34.248367,41.67862,112.309685,62.17252,71.63651,117.5085
2014-01-31,182.77843,98.51216,170.60155,98.462395,92.58029,240.52664,188.87975,71.33906,122.421364,117.10427,75.70175,123.45696,69.605606,86.24027,142.00555,135.61461,79.1825,82.587746,188.87975,197.79494,170.41188,61.08262,168.85477,92.871056,180.56346,238.92778,86.24027,82.80474,204.4872,60.126297,180.57687,252.06859,107.766205,82.080086,79.1825,79.17021,166.25124,208.19456,180.8503,237.41434,125.51176,83.74921,94.247795,108.08837,125.27264,238.92778,61.479515,92.871056,286.06567,121.2094,187.35487,137.78998,204.4872,115.33303,82.21508,123.45696,202.39432,160.52861,110.5569,80.29497,286.06567,79.775185,346.7012,313.55048,208.19456,159.27153,109.92395,237.41434,79.17021,138.01985,123.45696,77.62907,292.68237,76.63559,72.738266,112.668816,101.84768,73.79781,113.18812,170.41188,263.16812,137.78998,72.7113,79.32251,69.605606,123.45696,70.91971,69.294174,79.1825,170.60155,82.080086,67.42632,76.82518,100.09556,69.605606,168.85477,156.18451,208.01894,192.32664,115.52117,172.93138,68.81947,60.399147,109.92395,109.92395,189.53116,286.73953,240.52664,176.68256,240.52664,182.77843,67.01709,118.55718,192.32664,84.17915,74.516495,76.63559,286.4853,143.27856,346.7012,79.17021,188.87975,103.63427,116.12393,80.49758,99.456696,92.871056,123.45696,79.17021,346.7012,72.94712,98.51216,61.28642,62.489727,123.93006,92.121796,71.0507,156.18451,70.7091,89.44992,115.483536,62.95466,175.17334,134.36887,180.57687,144.015,72.7113,117.59374,63.333786,99.456696,59.91913,68.81947,98.51216,166.25124,81.37593,83.1463,115.840866,169.70763,168.86772,109.566696,292.68237,61.28642,74.41798,70.7091,62.803085,204.65405,160.52861,68.78745,68.81947,69.48455,126.47539,70.68187,79.775185,326.7355,26.96746,69.294174,326.7355,112.668816,70.91971,69.294174,286.73953,175.17334,193.41562,274.64618
2014-02-28,340.92337,230.41357,211.48334,148.0926,128.49518,201.69565,334.821,182.4204,173.04576,160.46217,151.66728,229.53241,177.2616,182.52992,203.52237,295.73755,166.90242,128.2937,334.821,340.31924,240.90166,152.95033,332.41083,220.66722,341.09848,227.6626,182.52992,210.79816,206.70134,136.83798,345.47647,205.07382,160.01863,152.74864,166.90242,160.42665,197.18529,370.60416,306.57886,244.4023,267.57925,134.28017,147.45877,185.09648,229.4243,227.6626,150.72299,220.66722,201.88298,161.2221,334.59793,203.43655,206.70134,156.33913,194.73184,229.53241,332.31763,187.24232,205.32881,210.47552,201.88298,157.11636,217.65553,209.01707,370.60416,191.86707,221.7346,244.4023,160.42665,186.12708,229.53241,177.776,219.3364,182.3,175.27223,231.69942,180.11415,132.17279,166.08827,240.90166,233.81796,203.43655,184.71452,147.75989,177.2616,229.53241,142.74077,125.09924,166.90242,211.48334,152.74864,171.93929,182.3,188.2037,177.2616,332.41083,242.79108,202.07082,350.87372,199.06252,324.20486,178.13239,140.16058,221.7346,221.7346,199.6246,200.75743,201.69565,338.92734,201.69565,340.92337,138.97662,182.02808,350.87372,134.986,138.55864,182.3,196.44246,201.95741,217.65553,160.42665,334.821,167.10371,152.52315,186.26251,197.86676,220.66722,229.53241,160.42665,217.65553,180.83723,230.41357,120.21371,121.155014,119.25527,161.36269,137.02469,242.79108,146.33466,192.43771,236.22578,135.78383,198.22954,209.54817,345.47647,255.35542,184.71452,149.4539,151.89566,197.86676,142.00781,178.13239,230.41357,197.18529,188.75204,142.08116,206.35541,167.45166,326.2919,177.11714,219.3364,120.21371,182.4204,146.33466,137.07492,200.15889,187.24232,156.32043,178.13239,135.03818,204.50064,127.35659,157.11636,210.2756,66.064735,125.09924,210.2756,231.69942,142.74077,125.09924,200.75743,198.22954,357.6189,239.941
2014-03-31,167.28888,175.13387,209.35576,135.16338,123.64139,223.85205,170.58057,131.56873,172.9658,129.20433,166.73468,195.82173,135.53897,148.14438,159.998,158.68988,139.59174,125.11244,170.58057,175.60384,144.73492,135.48918,156.90778,178.7766,165.45142,236.01224,148.14438,151.76619,214.97911,140.23407,157.52934,226.99063,127.13383,135.40202,139.59174,157.78625,203.01173,178.36545,164.81474,214.77975,180.69553,126.443214,149.07059,156.2426,145.23277,236.01224,136.02457,178.7766,220.36308,147.66669,169.13188,159.9325,214.97911,138.51497,141.19481,195.82173,173.94786,178.86351,194.54123,158.82243,220.36308,149.61229,255.3852,241.02,178.36545,178.93155,179.61098,214.77975,157.78625,175.33678,195.82173,133.92538,238.13235,131.56873,151.79854,143.06345,139.31918,131.75688,150.32816,144.73492,213.09471,159.9325,133.16107,133.42683,135.53897,195.82173,137.5386,120.614296,139.59174,209.35576,135.40202,132.31676,131.56873,147.40308,135.53897,156.90778,140.77058,222.5524,166.35371,141.71605,166.0238,131.56873,139.41815,179.61098,179.61098,204.97865,240.2538,223.85205,160.73038,223.85205,167.28888,140.26385,182.72014,166.35371,131.08125,145.04648,131.56873,239.66986,192.29266,255.3852,157.78625,170.58057,146.08134,141.4291,152.59291,141.08133,178.7766,195.82173,157.78625,255.3852,134.76581,175.13387,96.88031,110.828575,140.22783,156.15245,127.73943,140.77058,148.48322,139.61772,194.5145,137.30508,191.99413,153.02504,157.52934,152.1605,133.16107,145.9694,127.88084,141.08133,134.16568,136.12857,175.13387,203.01173,136.40063,130.54054,150.18245,176.6238,166.96336,159.88397,238.13235,96.88031,131.56873,148.48322,125.79573,215.01744,178.86351,137.71513,131.56873,142.03842,154.16068,120.15044,149.61229,250.44907,53.200764,120.614296,250.44907,143.06345,137.5386,120.614296,240.2538,191.99413,168.61226,258.70914
2014-04-30,70.969284,162.25082,160.35477,108.17906,60.753944,206.81941,68.58672,111.33294,148.8092,63.59204,122.634384,174.21031,112.11111,144.0846,121.39129,60.4665,135.39825,59.225037,68.58672,79.78345,83.51413,97.73372,71.170845,130.23497,75.81702,178.05753,144.0846,123.94017,187.65955,98.42335,65.03026,197.99606,60.901443,112.09957,135.39825,148.62485,170.41826,80.77881,70.50779,195.40195,169.0162,74.878876,96.864456,125.76759,88.48857,178.05753,108.077675,130.23497,187.35448,77.78167,73.74055,96.90568,187.65955,119.93237,132.96666,174.21031,71.62263,158.07965,184.28894,124.62761,187.35448,114.32496,295.12964,218.12904,80.77881,157.52032,160.66728,195.40195,148.62485,140.97675,174.21031,119.79424,252.01321,118.494316,98.35955,89.410774,97.907486,77.76202,79.73805,83.51413,216.55894,96.90568,119.17694,104.98635,112.11111,174.21031,108.20603,103.92062,135.39825,160.35477,112.09957,111.883514,113.61732,112.74475,112.11111,71.170845,57.60133,205.23465,73.48153,76.84934,82.36688,106.21066,101.130615,160.66728,160.66728,193.07884,203.99493,206.81941,70.079094,206.81941,70.969284,111.68734,140.87997,73.48153,113.38692,96.637794,118.494316,189.05388,156.19662,295.12964,148.62485,68.58672,121.09348,83.68061,119.48425,98.52581,130.23497,174.21031,148.62485,295.12964,112.11111,162.25082,81.81043,87.37931,66.468956,113.901726,113.98428,57.60133,115.23667,132.0877,189.45346,102.723625,162.59644,107.80233,65.03026,66.73831,119.17694,88.8579,100.95667,98.52581,95.813934,108.55615,162.25082,170.41826,119.49737,69.869385,57.392498,156.20381,67.549614,140.33801,252.01321,81.81043,112.82869,115.23667,105.48042,180.51924,158.07965,111.83743,106.21066,90.48294,68.58672,72.13439,114.32496,239.7775,47.040344,103.92062,239.7775,89.410774,108.20603,103.92062,203.99493,162.59644,77.047554,239.7539
2014-05-31,16.347437,50.255264,20.284746,25.449121,10.195366,20.926104,16.297909,26.346754,21.45336,11.067006,25.003687,48.154224,29.383743,49.270718,21.643948,11.136186,36.1302,10.497445,16.297909,21.935553,21.380955,27.93016,21.767227,46.33339,16.523512,26.741632,49.270718,35.343216,20.01257,24.376205,17.293823,21.947071,10.201905,28.181467,36.1302,50.58673,19.354223,22.209015,19.136143,22.582981,47.47202,14.167423,17.005514,31.675373,22.039646,26.741632,29.027884,46.33339,23.297087,9.579661,19.329336,19.505926,20.01257,25.554213,26.143242,48.154224,17.2632,20.13204,48.424103,35.58796,23.297087,25.191727,31.149576,22.381817,22.209015,20.500624,46.2178,22.582981,50.58673,19.427315,48.154224,40.644054,28.32895,30.77529,30.726732,21.560219,23.74306,8.187582,12.31239,21.380955,22.569044,19.505926,26.48254,22.136023,29.383743,48.154224,25.846687,22.57617,36.1302,20.284746,28.181467,26.745602,26.469023,25.564049,29.383743,21.767227,16.488338,20.006798,17.10055,19.750372,21.443764,26.86588,26.34123,46.2178,46.2178,18.053263,19.476603,20.926104,18.132446,20.926104,16.347437,25.870296,18.040325,17.10055,24.297916,20.222416,30.77529,22.47005,20.529783,31.149576,50.58673,16.297909,16.074892,11.357817,47.952717,22.950026,46.33339,48.154224,50.58673,31.149576,28.1952,50.255264,26.449598,26.208862,10.722798,22.674675,25.708557,16.488338,26.973768,24.73348,47.613895,25.601522,21.430166,18.575016,17.293823,11.023302,26.48254,7.8760705,32.785217,22.950026,27.15603,27.004313,50.255264,19.354223,35.008476,12.554754,9.90568,20.768747,18.391428,22.05098,28.32895,26.449598,30.117254,26.973768,26.734005,20.191442,20.13204,25.51635,26.86588,9.343402,16.327278,11.91051,25.191727,25.334244,13.749891,22.57617,25.334244,21.560219,25.846687,22.57617,19.476603,21.430166,20.962332,28.321018
2014-06-30,14.887237,30.34455,12.927396,21.125683,10.910937,12.988462,9.738339,18.15241,14.490524,14.6940775,22.306175,26.622046,21.475403,28.572828,13.14076,9.907827,28.07363,9.732005,9.738339,15.290912,16.893448,17.658419,16.979336,23.516373,15.435871,18.825474,28.572828,23.736721,11.585142,18.13819,15.935813,14.49506,8.559984,29.766758,28.07363,33.62236,10.998895,14.549192,11.242719,17.99253,26.873426,12.423352,9.2014065,19.751741,16.590506,18.825474,23.95352,23.516373,14.735844,9.65869,12.681339,10.261893,11.585142,21.356037,19.586203,26.622046,9.492285,9.77067,25.726053,25.630201,14.735844,19.963514,17.158459,16.38145,14.549192,10.832609,22.078812,17.99253,33.62236,13.123858,26.622046,25.979324,16.920944,24.274237,21.475403,18.623108,17.214554,10.039523,9.65869,16.893448,17.136932,10.261893,18.215313,12.525984,21.475403,26.622046,17.561928,15.295661,28.07363,12.927396,29.766758,17.182882,18.15241,18.215313,21.475403,16.979336,14.72634,11.881207,14.568666,14.104566,15.411378,19.652578,20.206905,22.078812,22.078812,11.056264,14.519382,12.988462,15.212495,12.988462,14.887237,18.367474,10.6043825,14.568666,21.44811,17.718353,24.274237,14.933275,11.316587,17.158459,33.62236,9.738339,10.196691,9.649166,27.60241,16.886318,23.516373,26.622046,33.62236,17.158459,21.055695,30.34455,15.654952,15.037503,11.82701,20.145073,21.713278,14.72634,18.507292,19.903116,26.873426,19.777792,14.166467,10.110084,15.935813,9.667054,18.215313,11.484388,19.826242,16.886318,19.89877,24.340889,30.34455,10.998895,21.922337,13.126084,8.70407,10.329032,12.210179,12.582411,16.920944,15.654952,20.143154,18.507292,19.780817,10.661702,9.77067,18.168081,19.652578,8.853204,11.856347,12.901674,19.963514,16.899492,8.006197,15.295661,16.899492,18.623108,17.561928,15.295661,14.519382,14.166467,14.7177925,23.53975
2014-07-31,5.131646,6.170818,4.1870947,5.6011534,3.8100433,4.1283355,4.6001525,4.7507176,3.821496,4.251174,4.9178624,5.965812,5.2336655,5.889358,4.6758485,4.0536466,6.056995,3.8530934,4.6001525,5.147963,5.3604107,4.046994,5.780334,6.056995,4.7564306,3.809759,5.889358,5.477229,4.1527467,4.395913,6.457071,3.6190546,3.7017713,5.506122,6.056995,6.2855153,4.073107,5.2714067,5.203077,5.6434927,6.2469277,4.1009254,4.2647758,5.2913322,5.35878,3.809759,4.8149276,6.056995,4.8617806,3.9016533,5.0815516,4.5471063,4.1527467,5.3847423,5.578546,5.965812,4.888935,3.5821624,4.821985,5.644866,4.8617806,4.644016,6.201318,4.3185897,5.2714067,3.8060436,5.9812675,5.6434927,6.2855153,4.169477,5.965812,5.2775254,6.562013,5.2775254,4.6535006,5.496928,5.554001,4.2977157,3.9016533,5.3604107,6.588947,4.5471063,4.9237504,3.7264042,5.2336655,5.965812,3.4503071,3.6429687,6.056995,4.1870947,5.506122,4.4062457,4.8478665,5.4310393,5.2336655,5.780334,5.3033533,3.6658633,5.035231,5.220487,5.3604107,4.0537357,3.9910376,5.9812675,5.9812675,3.5063639,4.107243,4.1283355,4.965075,4.1283355,5.131646,4.575094,3.6202235,5.035231,5.4089575,5.4267592,5.2775254,4.2347846,3.1024559,6.201318,6.2855153,4.6001525,3.8031409,3.9345932,5.889358,5.360196,6.056995,5.965812,6.2855153,6.201318,4.6535006,6.170818,3.861612,4.1474743,4.0725884,4.5338464,5.7456007,5.3033533,4.216554,5.578546,6.086662,4.9463577,4.2666254,4.644255,6.457071,3.7850726,4.9237504,4.095969,4.431917,5.360196,4.431917,4.2372,6.170818,4.073107,5.2775254,4.205931,4.117115,4.3459234,4.72507,4.2399077,6.562013,3.861612,4.8149276,4.216554,4.7333083,3.3083553,3.5821624,4.820938,4.0537357,4.2647758,4.5519977,3.7780325,4.644016,6.0885015,1.1657996,3.6429687,6.0885015,5.496928,3.4503071,3.6429687,4.107243,4.2666254,5.4568257,4.899606
2014-08-31,6.025697,4.0025444,2.0700076,4.844628,3.7067277,2.9789817,4.6192045,3.3709815,2.6716383,3.9936707,3.6635256,4.3812838,2.5740266,3.2081752,3.9963274,4.265784,3.270185,3.654106,4.6192045,5.9715023,5.548377,2.1815276,6.408824,3.327176,6.1300235,2.0343642,3.2081752,4.0346956,1.8564417,3.2081752,5.9202456,2.0668535,3.848181,4.049212,3.270185,4.1061735,2.396165,6.1877327,5.6412745,4.334329,4.466179,3.7786314,2.977817,3.7426949,5.331971,2.0343642,3.0984044,3.327176,2.7133436,3.041907,6.0244174,3.9361608,1.8564417,4.8871307,4.6594396,4.3812838,5.528104,1.9679192,2.4474478,3.5710616,2.7133436,2.451261,3.547729,2.490315,6.1877327,2.373334,4.142545,4.334329,4.1061735,2.6843648,4.3812838,2.6902857,4.317936,2.8905282,2.107727,5.331971,5.0156546,3.8440716,2.819276,5.548377,4.334329,3.9361608,3.6909187,2.7774265,2.5740266,4.3812838,2.4999545,2.1091468,3.270185,2.0700076,4.049212,3.0533345,4.107475,4.567206,2.5740266,6.408824,5.791849,2.0038476,5.8956103,5.4315114,5.548377,2.3290238,2.9040298,4.142545,4.142545,1.8564417,2.4411397,2.9789817,6.253796,2.9789817,6.025697,3.9468877,2.0477068,5.8956103,4.3542056,3.994223,2.8905282,2.851581,2.0700076,3.547729,4.1061735,4.6192045,3.012899,3.1850133,3.8835435,4.9032393,3.327176,4.3812838,4.1061735,3.547729,3.462793,4.0025444,2.0876138,2.4999545,3.8298216,3.7115192,4.212018,5.791849,2.7787602,4.752337,4.502552,4.2619143,3.1738505,4.0749516,5.9202456,3.7773097,3.6909187,3.3460488,2.418479,4.9032393,2.9040298,2.442112,4.0025444,2.396165,3.987171,3.7708976,4.274174,2.2093275,5.0822177,2.4389033,4.317936,2.0876138,3.5609179,2.7787602,4.0463505,1.8320884,1.9679192,3.0447543,2.3290238,3.1531868,4.498685,3.65426,2.451261,3.7895536,0.9776213,2.1091468,3.7895536,5.331971,2.4999545,2.1091468,2.4411397,3.1738505,5.506981,3.3310485
2014-09-30,10.67981,4.787077,2.6878333,5.605962,7.0836596,3.2465577,9.677967,2.7064803,3.16567,7.771775,2.5849211,5.0258155,2.3269362,3.850611,4.856728,10.2643385,3.4848707,5.607273,9.677967,9.58507,8.122214,2.6895685,10.709055,4.041018,10.430254,2.185117,3.850611,3.6105633,2.2525873,4.2700124,10.709055,2.554528,9.359413,3.6566517,3.4848707,4.771049,2.6952069,9.88139,8.138243,4.2163153,4.744574,5.8304887,2.2721589,3.6664977,7.4341006,2.185117,3.290496,4.041018,4.115967,3.7434695,10.586761,2.75095,2.2525873,5.636969,5.2034907,5.0258155,9.543673,2.1602795,2.0400367,2.627452,4.115967,2.3574953,4.411555,2.651306,9.88139,2.3521276,4.565962,4.2163153,4.771049,3.00778,5.0258155,2.9700854,4.5984178,2.7757182,2.5017052,7.3915977,8.072701,2.677729,3.2154334,8.122214,4.936567,2.75095,3.3665655,2.0216582,2.3269362,5.0258155,2.000617,3.0708663,3.4848707,2.6878333,3.6566517,2.7556555,3.0227253,5.2034907,2.3269362,10.709055,10.2034645,2.3522506,10.279878,8.87393,8.079712,2.1868486,2.9897854,4.565962,4.565962,1.9438994,2.6057506,3.2465577,10.401009,3.2465577,10.67981,4.9863744,2.1487093,10.279878,4.955367,3.6279004,2.7757182,3.0617473,2.2525873,4.411555,4.771049,9.677967,2.6952069,3.5842392,3.9220161,5.9361095,4.041018,5.0258155,4.771049,4.411555,2.4155555,4.787077,2.000617,2.39663,5.780401,2.9316046,4.684988,10.2034645,2.3080103,5.1307178,5.0258155,4.955367,2.7973847,3.8054793,10.709055,9.454921,3.3665655,3.9709904,2.6735404,5.9361095,3.4848707,2.4398055,4.787077,2.6952069,2.9861135,7.047307,10.229554,2.4968107,10.544259,2.3127158,4.5984178,2.000617,2.6735404,2.3080103,4.8903294,2.063241,2.1602795,4.568923,2.1868486,2.3521276,7.800526,4.846039,2.3574953,4.5937743,1.0325898,3.0708663,4.5937743,7.3915977,2.000617,3.0708663,2.6057506,2.7973847,8.138243,3.8506017
